"Period","Stage","Subject","Map_Choice","District","Map","Effort"
28,"3","6","3","EDG",2,0
28,"3","7","4","EDG",2,5
28,"3","8","3","EDG",2,0
15,"1","1","-99","ELG",2,0
15,"1","2","-99","ELG",2,40
15,"1","3","-99","ELG",2,0
15,"1","4","-99","ELG",2,30
15,"1","5","-99","ELG",2,10
15,"1","6","-99","ELG",2,5
15,"1","7","-99","ELG",2,0
15,"1","8","-99","ELG",2,0
16,"1","1","-99","ELG",2,0
16,"1","2","-99","ELG",2,0
16,"1","3","-99","ELG",2,25
16,"1","4","-99","ELG",2,30
16,"1","5","-99","ELG",2,10
16,"1","6","-99","ELG",2,10
16,"1","7","-99","ELG",2,5
16,"1","8","-99","ELG",2,0
17,"1","1","-99","ELG",2,0
17,"1","2","-99","ELG",2,0
17,"1","3","-99","ELG",2,25
17,"1","4","-99","ELG",2,5
17,"1","5","-99","ELG",2,15
17,"1","6","-99","ELG",2,0
17,"1","7","-99","ELG",2,0
17,"1","8","-99","ELG",2,0
18,"1","1","-99","ELG",2,0
18,"1","2","-99","ELG",2,0
18,"1","3","-99","ELG",2,15
18,"1","4","-99","ELG",2,20
18,"1","5","-99","ELG",2,10
18,"1","6","-99","ELG",2,0
18,"1","7","-99","ELG",2,0
18,"1","8","-99","ELG",2,0
19,"1","1","-99","ELG",2,0
19,"1","2","-99","ELG",2,0
19,"1","3","-99","ELG",2,5
19,"1","4","-99","ELG",2,20
19,"1","5","-99","ELG",2,15
19,"1","6","-99","ELG",2,0
19,"1","7","-99","ELG",2,0
19,"1","8","-99","ELG",2,0
20,"2","1","-99","ELG",2,0
20,"2","2","-99","ELG",2,0
20,"2","3","-99","ELG",2,15
20,"2","4","-99","ELG",2,5
20,"2","5","-99","ELG",2,10
20,"2","6","-99","ELG",2,10
20,"2","7","-99","ELG",2,0
20,"2","8","-99","ELG",2,0
21,"2","1","-99","ELG",2,0
21,"2","2","-99","ELG",2,0
21,"2","3","-99","ELG",2,10
21,"2","4","-99","ELG",2,15
21,"2","5","-99","ELG",2,10
21,"2","6","-99","ELG",2,10
21,"2","7","-99","ELG",2,5
21,"2","8","-99","ELG",2,0
22,"2","1","-99","ELG",2,0
22,"2","2","-99","ELG",2,0
22,"2","3","-99","ELG",2,10
22,"2","4","-99","ELG",2,10
22,"2","5","-99","ELG",2,10
22,"2","6","-99","ELG",2,0
22,"2","7","-99","ELG",2,5
22,"2","8","-99","ELG",2,0
23,"2","1","-99","ELG",2,0
23,"2","2","-99","ELG",2,0
23,"2","3","-99","ELG",2,5
23,"2","4","-99","ELG",2,0
23,"2","5","-99","ELG",2,30
23,"2","6","-99","ELG",2,0
23,"2","7","-99","ELG",2,10
23,"2","8","-99","ELG",2,0
24,"2","1","-99","ELG",2,0
24,"2","2","-99","ELG",2,0
24,"2","3","-99","ELG",2,10
24,"2","4","-99","ELG",2,20
24,"2","5","-99","ELG",2,35
24,"2","6","-99","ELG",2,0
24,"2","7","-99","ELG",2,5
24,"2","8","-99","ELG",2,0
25,"3","1","5","ELG",2,0
25,"3","2","5","ELG",2,0
25,"3","3","4","ELG",2,25
25,"3","4","5","ELG",2,10
25,"3","5","5","ELG",2,15
25,"3","6","1","ELG",2,0
25,"3","7","1","ELG",2,15
25,"3","8","1","ELG",2,0
26,"3","1","5","ELG",2,0
26,"3","2","5","ELG",2,0
26,"3","3","1","ELG",2,15
26,"3","4","5","ELG",2,50
26,"3","5","3","ELG",2,15
26,"3","6","3","ELG",2,0
26,"3","7","2","ELG",2,15
26,"3","8","1","ELG",2,0
27,"3","1","5","ELG",2,10
27,"3","2","2","ELG",2,0
27,"3","3","3","ELG",2,15
27,"3","4","5","ELG",2,10
27,"3","5","3","ELG",2,15
27,"3","6","3","ELG",2,0
27,"3","7","3","ELG",2,5
27,"3","8","1","ELG",2,0
28,"3","1","3","ELG",2,10
28,"3","2","3","ELG",2,0
28,"3","3","4","ELG",2,0
28,"3","4","4","ELG",2,0
28,"3","5","3","ELG",2,35
28,"3","6","3","ELG",2,0
28,"3","7","4","ELG",2,10
28,"3","8","3","ELG",2,0
15,"1","1","-99","EW",2,20
15,"1","2","-99","EW",2,40
15,"1","3","-99","EW",2,80
15,"1","4","-99","EW",2,45
15,"1","5","-99","EW",2,20
15,"1","6","-99","EW",2,5
15,"1","7","-99","EW",2,80
15,"1","8","-99","EW",2,80
16,"1","1","-99","EW",2,30
16,"1","2","-99","EW",2,80
16,"1","3","-99","EW",2,25
16,"1","4","-99","EW",2,50
16,"1","5","-99","EW",2,20
16,"1","6","-99","EW",2,10
16,"1","7","-99","EW",2,70
16,"1","8","-99","EW",2,50
17,"1","1","-99","EW",2,40
17,"1","2","-99","EW",2,40
17,"1","3","-99","EW",2,35
17,"1","4","-99","EW",2,30
17,"1","5","-99","EW",2,15
17,"1","6","-99","EW",2,10
17,"1","7","-99","EW",2,80
17,"1","8","-99","EW",2,50
18,"1","1","-99","EW",2,40
18,"1","2","-99","EW",2,40
18,"1","3","-99","EW",2,40
18,"1","4","-99","EW",2,50
18,"1","5","-99","EW",2,10
18,"1","6","-99","EW",2,10
18,"1","7","-99","EW",2,60
18,"1","8","-99","EW",2,50
19,"1","1","-99","EW",2,50
19,"1","2","-99","EW",2,50
19,"1","3","-99","EW",2,50
19,"1","4","-99","EW",2,50
19,"1","5","-99","EW",2,10
19,"1","6","-99","EW",2,25
19,"1","7","-99","EW",2,70
19,"1","8","-99","EW",2,50
20,"2","1","-99","EW",2,75
20,"2","2","-99","EW",2,50
20,"2","3","-99","EW",2,30
20,"2","4","-99","EW",2,50
20,"2","5","-99","EW",2,10
20,"2","6","-99","EW",2,50
20,"2","7","-99","EW",2,65
20,"2","8","-99","EW",2,51
21,"2","1","-99","EW",2,75
21,"2","2","-99","EW",2,51
21,"2","3","-99","EW",2,60
21,"2","4","-99","EW",2,25
21,"2","5","-99","EW",2,20
21,"2","6","-99","EW",2,40
21,"2","7","-99","EW",2,55
21,"2","8","-99","EW",2,51
22,"2","1","-99","EW",2,50
22,"2","2","-99","EW",2,51
22,"2","3","-99","EW",2,35
22,"2","4","-99","EW",2,60
22,"2","5","-99","EW",2,15
22,"2","6","-99","EW",2,50
22,"2","7","-99","EW",2,65
22,"2","8","-99","EW",2,53
23,"2","1","-99","EW",2,65
23,"2","2","-99","EW",2,80
23,"2","3","-99","EW",2,35
23,"2","4","-99","EW",2,57
23,"2","5","-99","EW",2,10
23,"2","6","-99","EW",2,50
23,"2","7","-99","EW",2,45
23,"2","8","-99","EW",2,60
24,"2","1","-99","EW",2,40
24,"2","2","-99","EW",2,80
24,"2","3","-99","EW",2,40
24,"2","4","-99","EW",2,45
24,"2","5","-99","EW",2,15
24,"2","6","-99","EW",2,70
24,"2","7","-99","EW",2,61
24,"2","8","-99","EW",2,55
25,"3","1","5","EW",2,50
25,"3","2","5","EW",2,65
25,"3","3","4","EW",2,40
25,"3","4","5","EW",2,55
25,"3","5","5","EW",2,15
25,"3","6","1","EW",2,50
25,"3","7","1","EW",2,40
25,"3","8","1","EW",2,55
26,"3","1","5","EW",2,60
26,"3","2","5","EW",2,65
26,"3","3","1","EW",2,35
26,"3","4","5","EW",2,10
26,"3","5","3","EW",2,15
26,"3","6","3","EW",2,55
26,"3","7","2","EW",2,56
26,"3","8","1","EW",2,40
27,"3","1","5","EW",2,30
27,"3","2","2","EW",2,80
27,"3","3","3","EW",2,25
27,"3","4","5","EW",2,54
27,"3","5","3","EW",2,15
27,"3","6","3","EW",2,65
27,"3","7","3","EW",2,60
27,"3","8","1","EW",2,40
28,"3","1","3","EW",2,40
28,"3","2","3","EW",2,55
28,"3","3","4","EW",2,45
28,"3","4","4","EW",2,50
28,"3","5","3","EW",2,15
28,"3","6","3","EW",2,55
28,"3","7","4","EW",2,50
28,"3","8","3","EW",2,40
15,"1","1","-99","EDG",1,0
15,"1","2","-99","EDG",1,0
15,"1","3","-99","EDG",1,0
15,"1","4","-99","EDG",1,10
15,"1","5","-99","EDG",1,50
15,"1","6","-99","EDG",1,60
15,"1","7","-99","EDG",1,0
15,"1","8","-99","EDG",1,0
16,"1","1","-99","EDG",1,0
16,"1","2","-99","EDG",1,0
16,"1","3","-99","EDG",1,20
16,"1","4","-99","EDG",1,10
16,"1","5","-99","EDG",1,50
16,"1","6","-99","EDG",1,40
16,"1","7","-99","EDG",1,5
16,"1","8","-99","EDG",1,0
17,"1","1","-99","EDG",1,0
17,"1","2","-99","EDG",1,0
17,"1","3","-99","EDG",1,15
17,"1","4","-99","EDG",1,10
17,"1","5","-99","EDG",1,35
17,"1","6","-99","EDG",1,40
17,"1","7","-99","EDG",1,0
17,"1","8","-99","EDG",1,0
18,"1","1","-99","EDG",1,0
18,"1","2","-99","EDG",1,0
18,"1","3","-99","EDG",1,10
18,"1","4","-99","EDG",1,10
18,"1","5","-99","EDG",1,35
18,"1","6","-99","EDG",1,50
18,"1","7","-99","EDG",1,0
18,"1","8","-99","EDG",1,0
19,"1","1","-99","EDG",1,0
19,"1","2","-99","EDG",1,0
19,"1","3","-99","EDG",1,10
19,"1","4","-99","EDG",1,0
19,"1","5","-99","EDG",1,60
19,"1","6","-99","EDG",1,15
19,"1","7","-99","EDG",1,0
19,"1","8","-99","EDG",1,0
20,"2","1","-99","EDG",1,0
20,"2","2","-99","EDG",1,0
20,"2","3","-99","EDG",1,30
20,"2","4","-99","EDG",1,5
20,"2","5","-99","EDG",1,60
20,"2","6","-99","EDG",1,10
20,"2","7","-99","EDG",1,0
20,"2","8","-99","EDG",1,0
21,"2","1","-99","EDG",1,0
21,"2","2","-99","EDG",1,0
21,"2","3","-99","EDG",1,5
21,"2","4","-99","EDG",1,0
21,"2","5","-99","EDG",1,50
21,"2","6","-99","EDG",1,20
21,"2","7","-99","EDG",1,0
21,"2","8","-99","EDG",1,0
22,"2","1","-99","EDG",1,0
22,"2","2","-99","EDG",1,0
22,"2","3","-99","EDG",1,15
22,"2","4","-99","EDG",1,0
22,"2","5","-99","EDG",1,50
22,"2","6","-99","EDG",1,0
22,"2","7","-99","EDG",1,20
22,"2","8","-99","EDG",1,0
23,"2","1","-99","EDG",1,0
23,"2","2","-99","EDG",1,0
23,"2","3","-99","EDG",1,10
23,"2","4","-99","EDG",1,0
23,"2","5","-99","EDG",1,30
23,"2","6","-99","EDG",1,0
23,"2","7","-99","EDG",1,15
23,"2","8","-99","EDG",1,0
24,"2","1","-99","EDG",1,0
24,"2","2","-99","EDG",1,0
24,"2","3","-99","EDG",1,10
24,"2","4","-99","EDG",1,0
24,"2","5","-99","EDG",1,50
24,"2","6","-99","EDG",1,0
24,"2","7","-99","EDG",1,10
24,"2","8","-99","EDG",1,0
25,"3","1","5","EDG",1,0
25,"3","2","5","EDG",1,0
25,"3","3","4","EDG",1,10
25,"3","4","5","EDG",1,0
25,"3","5","5","EDG",1,35
25,"3","6","1","EDG",1,0
25,"3","7","1","EDG",1,10
25,"3","8","1","EDG",1,0
26,"3","1","5","EDG",1,0
26,"3","2","5","EDG",1,0
26,"3","3","1","EDG",1,10
26,"3","4","5","EDG",1,0
26,"3","5","3","EDG",1,40
26,"3","6","3","EDG",1,0
26,"3","7","2","EDG",1,0
26,"3","8","1","EDG",1,0
27,"3","1","5","EDG",1,10
27,"3","2","2","EDG",1,0
27,"3","3","3","EDG",1,20
27,"3","4","5","EDG",1,0
27,"3","5","3","EDG",1,35
27,"3","6","3","EDG",1,0
27,"3","7","3","EDG",1,10
27,"3","8","1","EDG",1,0
28,"3","1","3","EDG",1,5
28,"3","2","3","EDG",1,0
28,"3","3","4","EDG",1,0
28,"3","4","4","EDG",1,10
28,"3","5","3","EDG",1,10
28,"3","6","3","EDG",1,0
28,"3","7","4","EDG",1,5
28,"3","8","3","EDG",1,0
15,"1","1","-99","ELG",1,0
15,"1","2","-99","ELG",1,0
15,"1","3","-99","ELG",1,0
15,"1","4","-99","ELG",1,20
15,"1","5","-99","ELG",1,20
15,"1","6","-99","ELG",1,10
15,"1","7","-99","ELG",1,0
15,"1","8","-99","ELG",1,40
16,"1","1","-99","ELG",1,0
16,"1","2","-99","ELG",1,0
16,"1","3","-99","ELG",1,10
16,"1","4","-99","ELG",1,10
16,"1","5","-99","ELG",1,20
16,"1","6","-99","ELG",1,20
16,"1","7","-99","ELG",1,5
16,"1","8","-99","ELG",1,0
17,"1","1","-99","ELG",1,0
17,"1","2","-99","ELG",1,0
17,"1","3","-99","ELG",1,20
17,"1","4","-99","ELG",1,5
17,"1","5","-99","ELG",1,15
17,"1","6","-99","ELG",1,0
17,"1","7","-99","ELG",1,0
17,"1","8","-99","ELG",1,0
18,"1","1","-99","ELG",1,0
18,"1","2","-99","ELG",1,0
18,"1","3","-99","ELG",1,10
18,"1","4","-99","ELG",1,10
18,"1","5","-99","ELG",1,0
18,"1","6","-99","ELG",1,0
18,"1","7","-99","ELG",1,0
18,"1","8","-99","ELG",1,0
19,"1","1","-99","ELG",1,0
19,"1","2","-99","ELG",1,0
19,"1","3","-99","ELG",1,5
19,"1","4","-99","ELG",1,5
19,"1","5","-99","ELG",1,0
19,"1","6","-99","ELG",1,10
19,"1","7","-99","ELG",1,0
19,"1","8","-99","ELG",1,0
20,"2","1","-99","ELG",1,0
20,"2","2","-99","ELG",1,0
20,"2","3","-99","ELG",1,20
20,"2","4","-99","ELG",1,5
20,"2","5","-99","ELG",1,0
20,"2","6","-99","ELG",1,15
20,"2","7","-99","ELG",1,0
20,"2","8","-99","ELG",1,0
21,"2","1","-99","ELG",1,0
21,"2","2","-99","ELG",1,0
21,"2","3","-99","ELG",1,10
21,"2","4","-99","ELG",1,15
21,"2","5","-99","ELG",1,0
21,"2","6","-99","ELG",1,0
21,"2","7","-99","ELG",1,0
21,"2","8","-99","ELG",1,0
22,"2","1","-99","ELG",1,0
22,"2","2","-99","ELG",1,0
22,"2","3","-99","ELG",1,10
22,"2","4","-99","ELG",1,20
22,"2","5","-99","ELG",1,0
22,"2","6","-99","ELG",1,0
22,"2","7","-99","ELG",1,5
22,"2","8","-99","ELG",1,0
23,"2","1","-99","ELG",1,0
23,"2","2","-99","ELG",1,0
23,"2","3","-99","ELG",1,10
23,"2","4","-99","ELG",1,0
23,"2","5","-99","ELG",1,0
23,"2","6","-99","ELG",1,0
23,"2","7","-99","ELG",1,15
23,"2","8","-99","ELG",1,0
24,"2","1","-99","ELG",1,0
24,"2","2","-99","ELG",1,0
24,"2","3","-99","ELG",1,5
24,"2","4","-99","ELG",1,20
24,"2","5","-99","ELG",1,0
24,"2","6","-99","ELG",1,0
24,"2","7","-99","ELG",1,10
24,"2","8","-99","ELG",1,0
25,"3","1","5","ELG",1,0
25,"3","2","5","ELG",1,0
25,"3","3","4","ELG",1,5
25,"3","4","5","ELG",1,10
25,"3","5","5","ELG",1,15
25,"3","6","1","ELG",1,0
25,"3","7","1","ELG",1,0
25,"3","8","1","ELG",1,0
26,"3","1","5","ELG",1,0
26,"3","2","5","ELG",1,0
26,"3","3","1","ELG",1,15
26,"3","4","5","ELG",1,20
26,"3","5","3","ELG",1,0
26,"3","6","3","ELG",1,0
26,"3","7","2","ELG",1,0
26,"3","8","1","ELG",1,0
27,"3","1","5","ELG",1,0
27,"3","2","2","ELG",1,0
27,"3","3","3","ELG",1,20
27,"3","4","5","ELG",1,15
27,"3","5","3","ELG",1,0
27,"3","6","3","ELG",1,0
27,"3","7","3","ELG",1,5
27,"3","8","1","ELG",1,0
28,"3","1","3","ELG",1,0
28,"3","2","3","ELG",1,0
28,"3","3","4","ELG",1,0
28,"3","4","4","ELG",1,0
28,"3","5","3","ELG",1,60
28,"3","6","3","ELG",1,0
28,"3","7","4","ELG",1,10
28,"3","8","3","ELG",1,0
15,"1","1","-99","EW",1,40
15,"1","2","-99","EW",1,40
15,"1","3","-99","EW",1,80
15,"1","4","-99","EW",1,50
15,"1","5","-99","EW",1,10
15,"1","6","-99","EW",1,10
15,"1","7","-99","EW",1,80
15,"1","8","-99","EW",1,40
16,"1","1","-99","EW",1,40
16,"1","2","-99","EW",1,80
16,"1","3","-99","EW",1,30
16,"1","4","-99","EW",1,60
16,"1","5","-99","EW",1,10
16,"1","6","-99","EW",1,20
16,"1","7","-99","EW",1,70
16,"1","8","-99","EW",1,50
17,"1","1","-99","EW",1,60
17,"1","2","-99","EW",1,40
17,"1","3","-99","EW",1,30
17,"1","4","-99","EW",1,30
17,"1","5","-99","EW",1,15
17,"1","6","-99","EW",1,20
17,"1","7","-99","EW",1,80
17,"1","8","-99","EW",1,50
18,"1","1","-99","EW",1,65
18,"1","2","-99","EW",1,40
18,"1","3","-99","EW",1,35
18,"1","4","-99","EW",1,50
18,"1","5","-99","EW",1,20
18,"1","6","-99","EW",1,20
18,"1","7","-99","EW",1,50
18,"1","8","-99","EW",1,50
19,"1","1","-99","EW",1,45
19,"1","2","-99","EW",1,70
19,"1","3","-99","EW",1,40
19,"1","4","-99","EW",1,50
19,"1","5","-99","EW",1,20
19,"1","6","-99","EW",1,20
19,"1","7","-99","EW",1,80
19,"1","8","-99","EW",1,50
20,"2","1","-99","EW",1,80
20,"2","2","-99","EW",1,50
20,"2","3","-99","EW",1,20
20,"2","4","-99","EW",1,55
20,"2","5","-99","EW",1,20
20,"2","6","-99","EW",1,50
20,"2","7","-99","EW",1,50
20,"2","8","-99","EW",1,51
21,"2","1","-99","EW",1,80
21,"2","2","-99","EW",1,51
21,"2","3","-99","EW",1,55
21,"2","4","-99","EW",1,45
21,"2","5","-99","EW",1,30
21,"2","6","-99","EW",1,30
21,"2","7","-99","EW",1,65
21,"2","8","-99","EW",1,51
22,"2","1","-99","EW",1,60
22,"2","2","-99","EW",1,51
22,"2","3","-99","EW",1,35
22,"2","4","-99","EW",1,50
22,"2","5","-99","EW",1,10
22,"2","6","-99","EW",1,40
22,"2","7","-99","EW",1,45
22,"2","8","-99","EW",1,53
23,"2","1","-99","EW",1,75
23,"2","2","-99","EW",1,51
23,"2","3","-99","EW",1,40
23,"2","4","-99","EW",1,54
23,"2","5","-99","EW",1,50
23,"2","6","-99","EW",1,60
23,"2","7","-99","EW",1,45
23,"2","8","-99","EW",1,60
24,"2","1","-99","EW",1,50
24,"2","2","-99","EW",1,50
24,"2","3","-99","EW",1,35
24,"2","4","-99","EW",1,40
24,"2","5","-99","EW",1,0
24,"2","6","-99","EW",1,60
24,"2","7","-99","EW",1,60
24,"2","8","-99","EW",1,55
25,"3","1","5","EW",1,60
25,"3","2","5","EW",1,45
25,"3","3","4","EW",1,45
25,"3","4","5","EW",1,50
25,"3","5","5","EW",1,15
25,"3","6","1","EW",1,60
25,"3","7","1","EW",1,61
25,"3","8","1","EW",1,50
26,"3","1","5","EW",1,60
26,"3","2","5","EW",1,45
26,"3","3","1","EW",1,10
26,"3","4","5","EW",1,45
26,"3","5","3","EW",1,20
26,"3","6","3","EW",1,60
26,"3","7","2","EW",1,80
26,"3","8","1","EW",1,40
27,"3","1","5","EW",1,30
27,"3","2","2","EW",1,55
27,"3","3","3","EW",1,20
27,"3","4","5","EW",1,55
27,"3","5","3","EW",1,35
27,"3","6","3","EW",1,60
27,"3","7","3","EW",1,40
27,"3","8","1","EW",1,40
28,"3","1","3","EW",1,55
28,"3","2","3","EW",1,51
28,"3","3","4","EW",1,50
28,"3","4","4","EW",1,45
28,"3","5","3","EW",1,0
28,"3","6","3","EW",1,65
28,"3","7","4","EW",1,45
28,"3","8","3","EW",1,40
